CustomerID,purcahse_frequency,Total_spending,last_purchased,recency,next_purchase,Gap,churn
12957,4,1715.29,2011-06-06 13:43:00,95,2011-09-29 12:00:00,114.0,1
12962,1,170.54000000000002,2011-08-18 13:38:00,22,2011-12-02 15:55:00,106.0,1
12963,1,365.8,2010-12-09 09:14:00,274,2011-09-16 09:03:00,280.0,1
12967,2,1660.9,2010-12-16 19:10:00,267,,,1
12968,1,135.95,2011-08-19 15:44:00,21,,,1
12970,2,23.8,2011-01-21 14:21:00,231,2011-12-02 14:26:00,315.0,1
12971,62,8165.320000000001,2011-09-08 14:02:00,1,2011-09-14 10:32:00,5.0,0
12974,1,144.8,2011-05-26 09:33:00,106,,,1
12976,1,738.6,2011-05-12 09:55:00,120,,,1
12977,1,39.239999999999995,2011-07-06 16:40:00,65,,,1
12980,9,7374.900000000001,2011-07-05 09:34:00,66,,,1
12981,1,187.18,2011-07-29 14:14:00,42,2011-11-10 12:00:00,103.0,1
12982,1,390.54,2011-04-11 11:51:00,151,,,1
12987,1,304.3,2011-05-26 12:00:00,106,2011-09-27 12:03:00,124.0,1
12988,1,505.82,2011-02-20 14:31:00,201,,,1
12989,8,4469.14,2011-07-05 09:16:00,66,2011-09-12 15:43:00,69.0,0
12990,2,263.9,2011-06-07 14:27:00,94,2011-11-08 13:01:00,153.0,1
12991,1,303.56,2011-08-19 14:39:00,21,2011-11-16 15:34:00,89.0,0
12993,3,372.4,2011-08-11 12:01:00,29,2011-11-16 15:49:00,97.0,1
12994,2,645.47,2011-08-11 17:02:00,29,2011-12-05 15:43:00,115.0,1
12997,2,608.47,2011-04-17 13:02:00,145,2011-09-12 08:24:00,147.0,1
12999,3,455.88,2011-05-27 13:24:00,105,,,1
13000,3,534.85,2011-08-25 10:43:00,15,,,1
13001,11,8582.57,2011-07-04 16:08:00,67,2011-11-17 14:17:00,135.0,1
13002,1,120.94999999999999,2011-01-25 15:18:00,227,,,1
13003,3,149.05,2011-08-26 10:50:00,14,,,1
13004,12,3785.09,2011-08-17 14:44:00,23,2011-09-23 08:30:00,36.0,0
13005,2,513.7,2011-06-19 10:53:00,82,,,1
13008,1,229.46999999999997,2011-01-20 14:24:00,232,,,1
13011,1,50.550000000000004,2010-12-02 17:22:00,281,,,1
13012,4,1012.3100000000001,2011-07-14 09:58:00,57,2011-09-22 16:53:00,70.0,0
13013,9,3686.09,2011-09-08 11:46:00,1,2011-10-06 10:48:00,27.0,0
13014,5,2022.48,2011-08-18 10:06:00,22,2011-09-26 10:35:00,39.0,0
13015,4,1763.04,2011-05-26 16:25:00,106,2011-10-17 13:19:00,143.0,1
13016,1,425.25,2011-08-08 15:00:00,32,2011-09-27 14:07:00,49.0,0
13018,17,5075.71,2011-09-08 12:01:00,1,2011-09-15 12:46:00,7.0,0
13021,4,1152.47,2011-06-26 11:53:00,75,2011-09-30 15:02:00,96.0,1
13023,1,336.40000000000003,2011-08-02 09:34:00,38,2011-10-06 16:27:00,65.0,0
13026,3,604.2,2011-09-08 10:01:00,1,2011-11-08 07:52:00,60.0,0
13027,6,6912.0,2011-08-18 09:39:00,22,,,1
13029,2,773.1999999999999,2011-07-24 11:37:00,47,2011-11-09 09:13:00,107.0,1
13030,1,402.36,2010-12-06 14:31:00,277,2011-11-28 14:30:00,356.0,1
13033,1,190.55,2010-12-17 14:23:00,266,,,1
13034,1,165.86,2010-12-05 14:52:00,278,2011-10-16 12:21:00,314.0,1
13035,1,333.0,2011-03-24 09:21:00,169,2011-09-27 08:57:00,186.0,1
13037,3,881.07,2011-07-24 15:46:00,47,,,1
13038,2,591.76,2011-06-09 10:31:00,92,2011-09-20 14:37:00,103.0,1
13043,1,516.42,2011-03-11 14:52:00,182,,,1
13044,1,560.47,2011-02-21 15:20:00,200,,,1
13045,1,305.28000000000003,2011-09-01 15:04:00,8,,,1
13046,1,197.72,2011-03-18 15:43:00,175,2011-11-09 08:36:00,235.0,1
13047,7,2682.01,2011-08-04 17:58:00,36,2011-10-14 11:15:00,70.0,0
13048,3,1358.55,2011-08-18 11:23:00,22,2011-11-25 13:23:00,99.0,1
13049,1,153.78,2011-01-25 16:33:00,227,2011-10-06 15:31:00,253.0,1
13050,13,4509.74,2011-08-25 14:21:00,15,2011-10-14 11:55:00,49.0,0
13052,1,348.15000000000003,2011-05-11 14:12:00,121,,,1
13055,1,344.86,2011-05-10 08:58:00,122,2011-09-22 14:25:00,135.0,1
13058,1,47.550000000000004,2011-07-11 12:01:00,60,2011-10-12 13:28:00,93.0,1
13059,1,183.4,2011-04-04 10:40:00,158,,,1
13060,1,307.53,2011-03-31 11:37:00,162,,,1
13062,1,346.98,2011-06-01 15:12:00,100,,,1
13064,2,659.25,2011-07-10 11:34:00,61,2011-09-12 13:56:00,64.0,0
13065,1,205.86,2010-12-01 16:52:00,282,,,1
13068,1,165.0,2011-01-24 08:20:00,228,2011-11-29 15:00:00,309.0,1
13069,20,3870.02,2011-09-01 11:48:00,8,2011-10-17 13:22:00,46.0,0
13070,1,228.8,2011-05-31 13:45:00,101,,,1
13072,1,177.15,2011-03-18 08:12:00,175,,,1
13075,1,919.61,2011-08-02 10:19:00,38,,,1
13077,3,576.19,2011-02-22 16:19:00,199,2011-12-08 19:24:00,289.0,1
13078,15,6917.150000000001,2011-08-25 10:16:00,15,2011-09-14 11:55:00,20.0,0
13079,2,59.5,2011-09-09 15:25:00,0,2011-09-25 13:47:00,15.0,0
13080,1,58.08,2011-06-13 14:59:00,88,,,1
13081,8,18870.12,2011-07-19 11:47:00,52,2011-11-04 09:05:00,107.0,1
13082,9,3613.63,2011-08-05 16:16:00,35,,,1
13085,2,416.08000000000004,2011-07-05 12:11:00,66,,,1
13089,70,43260.74,2011-09-01 11:33:00,8,2011-09-20 10:02:00,18.0,0
13090,9,4912.02,2011-07-26 14:51:00,45,2011-10-06 11:48:00,71.0,0
13092,4,439.75,2011-05-12 10:22:00,120,2011-09-30 11:18:00,141.0,1
13093,8,7832.47,2011-03-09 12:14:00,184,,,1
13094,10,1545.72,2011-08-02 12:35:00,38,2011-09-20 14:57:00,49.0,0
13097,8,4636.51,2011-08-09 12:07:00,31,2011-09-23 12:58:00,45.0,0
13098,18,15169.46,2011-09-06 15:34:00,3,2011-09-13 13:21:00,6.0,0
13099,1,207.35999999999999,2011-09-01 17:40:00,8,,,1
13101,1,101.19,2011-04-19 14:37:00,143,,,1
13102,19,4961.7,2011-07-29 12:03:00,42,2011-09-19 14:43:00,52.0,0
13104,3,376.44,2011-07-29 15:25:00,42,2011-09-15 11:20:00,47.0,0
13106,1,76.5,2011-07-29 15:12:00,42,,,1
13107,2,935.22,2011-06-17 08:57:00,84,2011-09-15 09:41:00,90.0,0
13108,1,350.06,2010-12-02 10:35:00,281,,,1
13109,1,369.85,2011-07-05 14:56:00,66,2011-10-11 10:16:00,97.0,1
13110,5,1042.24,2011-07-25 16:20:00,46,2011-10-17 15:28:00,83.0,0
13113,20,10787.06,2011-08-18 10:10:00,22,2011-10-09 12:59:00,52.0,0
13115,1,878.55,2011-06-08 16:15:00,93,2011-10-12 12:42:00,125.0,1
13116,1,501.14,2011-07-24 14:33:00,47,,,1
13117,7,841.77,2011-08-10 10:09:00,30,2011-11-18 12:02:00,100.0,1
13118,3,799.7,2011-05-15 13:22:00,117,2011-11-20 12:37:00,188.0,1
13120,1,30.599999999999998,2011-04-15 10:19:00,147,,,1
13121,1,283.73,2011-03-15 16:47:00,178,,,1
13122,2,922.39,2011-09-06 15:53:00,3,,,1
13124,2,2516.47,2011-04-01 14:58:00,161,2011-09-11 12:45:00,162.0,1
13126,5,1077.42,2011-03-31 16:40:00,162,2011-09-28 10:29:00,180.0,1
13130,1,64.0,2011-09-06 15:30:00,3,,,1
13131,1,324.9,2011-06-05 10:54:00,96,2011-09-29 17:16:00,116.0,1
13132,1,77.3,2011-03-23 12:44:00,170,,,1
13133,2,109.8,2011-03-11 10:31:00,182,,,1
13134,3,885.74,2011-06-09 11:37:00,92,2011-09-15 10:35:00,97.0,1
13135,1,3096.0,2011-05-27 10:52:00,105,,,1
13136,3,1226.68,2011-07-20 12:01:00,51,2011-09-13 11:39:00,54.0,0
13137,5,1888.32,2011-09-08 12:42:00,1,2011-10-30 12:26:00,51.0,0
13138,3,489.45,2011-07-29 13:34:00,42,2011-09-20 15:31:00,53.0,0
13139,3,1710.94,2011-08-22 10:04:00,18,2011-09-28 13:13:00,37.0,0
13140,3,422.47,2011-08-23 15:33:00,17,,,1
13141,4,1401.03,2011-05-09 15:33:00,123,2011-09-16 09:54:00,129.0,1
13144,1,110.95,2011-01-11 11:15:00,241,,,1
13145,3,499.72,2011-09-09 10:10:00,0,2011-10-31 12:45:00,52.0,0
13147,1,118.80000000000001,2011-09-01 12:28:00,8,2011-10-27 16:35:00,56.0,0
13148,10,2766.01,2011-07-29 08:30:00,42,2011-11-10 14:01:00,104.0,1
13149,3,1132.62,2011-08-25 13:40:00,15,2011-11-25 13:09:00,91.0,1
13151,1,1257.8700000000001,2011-02-17 12:29:00,204,,,1
13155,2,569.2,2011-01-17 11:21:00,235,2011-09-21 10:27:00,246.0,1
13157,3,873.1999999999999,2011-07-21 14:34:00,50,2011-10-21 13:50:00,91.0,1
13158,4,1201.06,2011-09-06 11:58:00,3,,,1
13159,2,843.09,2011-08-25 15:12:00,15,2011-10-20 13:20:00,55.0,0
13161,1,112.75,2011-01-30 14:03:00,222,,,1
13162,4,1688.29,2011-08-09 15:59:00,31,,,1
13165,1,354.64,2010-12-23 14:06:00,260,2011-10-24 15:05:00,305.0,1
13166,1,417.2,2011-03-01 15:16:00,192,,,1
13167,2,417.55,2011-08-01 12:12:00,39,2011-10-03 15:10:00,63.0,0
13168,3,953.0600000000001,2011-05-24 13:56:00,108,2011-11-03 12:56:00,162.0,1
13169,1,505.2,2011-04-01 14:24:00,161,2011-10-07 12:11:00,188.0,1
13171,1,140.35,2011-02-13 14:16:00,208,2011-10-21 16:18:00,250.0,1
13173,1,165.94,2010-12-07 14:30:00,276,2011-12-05 15:51:00,363.0,1
13174,2,2034.06,2011-01-27 15:36:00,225,2011-11-23 14:35:00,299.0,1
13178,8,4391.7300000000005,2011-07-29 13:37:00,42,2011-09-27 13:21:00,59.0,0
13183,6,2394.98,2011-08-30 16:53:00,10,2011-09-14 10:42:00,14.0,0
13184,9,1472.1,2011-08-01 11:12:00,39,2011-11-25 12:02:00,116.0,1
13185,1,71.4,2011-03-17 11:56:00,176,,,1
13186,2,1301.94,2011-09-07 11:46:00,2,2011-10-31 11:40:00,53.0,0
13187,1,236.02,2011-01-06 18:57:00,246,,,1
13189,1,127.0,2011-08-16 13:12:00,24,2011-11-21 10:39:00,96.0,1
13192,2,911.94,2011-09-05 14:13:00,4,,,1
13194,1,60.7,2011-07-27 09:01:00,44,,,1
13196,1,512.13,2011-03-22 14:24:00,171,2011-09-16 12:48:00,177.0,1
13198,5,3009.18,2011-08-11 12:48:00,29,2011-11-29 15:17:00,110.0,1
13199,21,4740.16,2011-09-08 14:53:00,1,2011-10-06 11:38:00,27.0,0
13200,1,319.32,2011-08-05 14:50:00,35,2011-09-26 14:00:00,51.0,0
13203,2,309.86,2011-08-11 10:29:00,29,2011-10-31 13:43:00,81.0,0
13207,1,197.52000000000004,2011-07-12 11:35:00,59,2011-11-24 14:52:00,135.0,1
13208,4,828.8199999999999,2011-07-07 14:18:00,64,2011-10-11 16:25:00,96.0,1
13209,5,4156.08,2011-08-03 12:10:00,37,2011-11-09 13:52:00,98.0,1
13210,1,353.48,2011-09-07 08:18:00,2,,,1
13211,2,784.64,2011-09-05 17:36:00,4,2011-11-29 14:43:00,84.0,0
13213,4,963.88,2011-08-03 13:06:00,37,2011-10-14 11:42:00,71.0,0
13216,1,333.74,2011-03-17 12:18:00,176,,,1
13217,3,533.98,2011-08-09 15:32:00,31,,,1
13218,1,62.63999999999999,2011-08-04 16:59:00,36,,,1
13220,3,726.49,2011-06-07 11:10:00,94,2011-09-22 13:38:00,107.0,1
13221,2,847.41,2011-04-13 16:58:00,149,,,1
13223,2,163.20000000000002,2011-05-23 13:03:00,109,,,1
13224,1,1212.26,2011-07-11 14:10:00,60,2011-10-10 14:55:00,91.0,1
13225,5,4299.56,2011-07-19 16:36:00,52,2011-10-10 14:06:00,82.0,0
13226,1,108.21000000000001,2011-03-11 14:35:00,182,,,1
13227,1,257.7,2011-05-22 11:47:00,110,,,1
13229,1,160.95,2011-04-28 12:07:00,134,,,1
13230,14,2195.23,2011-07-24 16:18:00,47,2011-11-10 20:01:00,109.0,1
13232,5,1019.05,2011-09-02 13:18:00,7,2011-11-13 14:34:00,72.0,0
13233,1,304.24,2011-01-07 14:49:00,245,2011-09-26 13:25:00,261.0,1
13235,1,1031.07,2011-05-11 17:13:00,121,,,1
13236,1,439.23,2011-08-25 08:58:00,15,2011-11-15 12:50:00,82.0,0
13238,2,318.85,2011-06-29 12:12:00,72,2011-11-16 16:26:00,140.0,1
13239,1,329.56,2011-03-23 10:25:00,170,,,1
13240,4,663.65,2011-09-04 14:08:00,5,,,1
13242,3,270.40000000000003,2011-08-19 12:53:00,21,,,1
13243,1,585.12,2011-05-20 13:14:00,112,,,1
13244,1,121.74000000000001,2011-09-08 11:46:00,1,,,1
13246,5,1838.51,2011-06-16 12:51:00,85,2011-11-21 16:50:00,158.0,1
13248,2,465.68,2011-08-07 12:40:00,33,,,1
13249,3,711.41,2011-09-08 13:26:00,1,,,1
13253,2,1030.4,2011-07-06 10:09:00,65,,,1
13255,1,225.7,2010-12-01 11:58:00,282,2011-11-30 13:14:00,364.0,1
13258,1,198.87,2011-05-18 13:11:00,114,2011-11-16 13:27:00,182.0,1
13261,2,944.1,2011-03-16 12:22:00,177,,,1
13262,1,200.29,2011-03-21 15:06:00,172,,,1
13263,23,4854.79,2011-08-23 17:31:00,17,2011-09-13 16:27:00,20.0,0
13265,3,1450.66,2011-06-09 09:28:00,92,2011-09-12 09:36:00,95.0,1
13266,8,2535.58,2011-08-19 09:35:00,21,2011-09-25 11:28:00,37.0,0
13267,14,3119.34,2011-09-08 15:36:00,1,2011-11-03 17:45:00,56.0,0
13268,6,2117.81,2011-06-23 11:38:00,78,2011-09-16 11:27:00,84.0,0
13269,8,2978.5,2011-08-22 12:10:00,18,2011-09-12 12:45:00,21.0,0
13270,1,590.0,2010-12-08 14:53:00,275,,,1
13273,1,138.98,2011-08-18 14:02:00,22,,,1
13276,1,137.38,2011-09-01 10:03:00,8,2011-10-07 12:44:00,36.0,0
13277,2,125.9,2011-08-15 14:50:00,25,2011-11-14 13:10:00,90.0,0
13280,3,798.46,2011-08-09 13:14:00,31,,,1
13282,2,773.1,2011-06-30 13:17:00,71,2011-11-21 15:33:00,144.0,1
13283,1,25.5,2011-06-07 12:39:00,94,2011-10-11 09:50:00,125.0,1
13284,1,201.19,2011-01-13 09:23:00,239,,,1
13285,3,1970.1,2011-07-01 14:53:00,70,2011-11-16 13:19:00,137.0,1
13291,1,361.11,2011-07-07 10:36:00,64,,,1
13292,1,249.57,2011-02-28 15:00:00,193,2011-11-01 10:04:00,245.0,1
13294,2,873.74,2011-06-03 08:54:00,98,,,1
13295,1,201.20000000000002,2010-12-15 11:21:00,268,,,1
13296,1,87.4,2011-07-25 13:46:00,46,,,1
13299,1,142.5,2011-03-16 12:55:00,177,,,1
13300,1,371.89,2011-06-23 13:09:00,78,,,1
13301,4,618.09,2011-08-28 11:25:00,12,,,1
13302,1,63.75,2011-07-07 17:56:00,64,,,1
13304,1,300.42,2010-12-23 14:35:00,260,,,1
13305,8,1471.25,2011-09-08 10:02:00,1,2011-11-18 11:07:00,71.0,0
13307,1,15.0,2011-08-11 17:14:00,29,,,1
13308,1,814.95,2011-05-20 13:13:00,112,2011-10-18 14:44:00,151.0,1
13309,2,546.64,2011-05-17 12:44:00,115,2011-09-12 14:15:00,118.0,1
13310,2,817.65,2011-05-17 13:26:00,115,2011-11-11 17:23:00,178.0,1
13311,1,490.11,2011-07-12 14:26:00,59,2011-12-05 12:55:00,145.0,1
13313,3,918.34,2011-07-21 18:19:00,50,2011-11-04 11:06:00,105.0,1
13316,2,3535.18,2011-07-31 11:48:00,40,2011-09-21 12:14:00,52.0,0
13317,4,1313.98,2011-05-25 10:35:00,107,2011-10-04 13:35:00,132.0,1
13319,18,7390.47,2011-09-09 10:24:00,0,2011-10-04 09:02:00,24.0,0
13320,3,981.15,2011-08-25 12:10:00,15,2011-09-22 18:07:00,28.0,0
13324,7,3798.99,2011-05-20 14:06:00,112,2011-09-11 12:23:00,113.0,1
13327,7,2738.75,2011-08-19 11:55:00,21,2011-11-01 10:21:00,73.0,0
13328,1,1308.48,2011-01-27 15:22:00,225,,,1
13329,1,304.2,2010-12-08 10:11:00,275,2011-11-08 10:29:00,335.0,1
13330,3,1140.93,2011-09-08 12:27:00,1,,,1
13334,2,2708.59,2011-06-02 11:33:00,99,2011-09-18 15:21:00,108.0,1
13338,1,487.02,2011-07-05 09:06:00,66,,,1
13339,1,860.12,2011-05-23 08:31:00,109,,,1
13340,5,9229.54,2011-08-26 09:55:00,14,2011-10-25 13:14:00,60.0,0
13341,1,775.85,2011-03-24 09:50:00,169,,,1
13343,1,353.43,2011-06-15 12:24:00,86,,,1
13344,1,1656.15,2011-03-07 10:28:00,186,2011-10-03 09:44:00,209.0,1
13345,1,389.5,2011-02-25 09:01:00,196,,,1
13355,1,674.7,2011-08-09 14:48:00,31,,,1
13357,1,609.4,2011-03-27 13:56:00,166,,,1
13358,1,439.03,2011-03-16 11:52:00,177,,,1
13362,2,1581.53,2011-04-08 08:21:00,154,2011-10-18 11:18:00,193.0,1
13365,1,700.6,2011-05-06 12:00:00,126,2011-11-06 12:36:00,184.0,1
13368,2,623.4,2011-03-28 09:59:00,165,,,1
13369,1,308.28000000000003,2010-12-09 11:30:00,274,,,1
13370,1,754.87,2010-12-03 10:26:00,280,,,1
13373,2,2055.58,2011-07-04 12:19:00,67,2011-10-10 10:51:00,97.0,1
13376,3,1019.76,2011-09-01 16:16:00,8,,,1
13379,1,136.29,2011-07-26 12:26:00,45,2011-10-02 15:18:00,68.0,0
13381,4,2461.33,2011-08-18 13:47:00,22,2011-09-11 15:35:00,24.0,0
13382,1,222.99,2011-03-04 10:03:00,189,,,1
13384,2,1755.84,2011-08-03 09:40:00,37,2011-09-13 13:49:00,41.0,0
13385,1,534.57,2011-01-14 09:52:00,238,,,1
13388,1,677.1,2011-07-31 12:52:00,40,,,1
13389,1,257.89,2011-04-21 12:12:00,141,2011-09-26 09:52:00,157.0,1
13391,1,59.8,2011-05-20 10:50:00,112,,,1
13394,5,1543.45,2011-08-16 09:25:00,24,2011-09-22 16:20:00,37.0,0
13395,1,307.72,2011-06-07 15:04:00,94,,,1
13396,1,387.27000000000004,2011-01-24 13:37:00,228,2011-11-10 16:59:00,290.0,1
13397,4,1228.19,2011-08-21 11:29:00,19,2011-09-28 10:56:00,37.0,0
13398,1,457.34,2011-05-31 13:17:00,101,,,1
13402,2,621.23,2011-08-04 15:51:00,36,,,1
13404,1,217.81,2011-05-11 11:57:00,121,2011-12-08 15:37:00,211.0,1
13405,2,557.45,2011-05-19 16:31:00,113,2011-09-26 17:01:00,130.0,1
13408,38,17836.68,2011-09-01 10:38:00,8,2011-09-11 10:52:00,10.0,0
13410,3,545.04,2011-06-05 15:52:00,96,2011-09-26 11:39:00,112.0,1
13411,1,213.55,2011-08-24 13:57:00,16,,,1
13414,3,1390.5,2011-07-29 11:45:00,42,,,1
13417,1,236.0,2011-05-18 16:26:00,114,2011-12-05 08:49:00,200.0,1
13418,15,4744.13,2011-09-02 09:43:00,7,2011-09-16 12:17:00,14.0,0
13420,2,159.85,2011-07-13 08:48:00,58,,,1
13421,1,825.04,2011-02-22 15:46:00,199,2011-10-30 14:21:00,249.0,1
13425,3,1624.21,2011-08-23 17:13:00,17,,,1
13426,5,1558.68,2011-06-10 09:23:00,91,2011-09-11 11:59:00,93.0,1
13427,2,464.86,2011-08-11 12:53:00,29,2011-11-20 13:02:00,101.0,1
13434,1,72.84,2011-09-04 10:35:00,5,2011-09-26 14:30:00,22.0,0
13435,3,1088.1200000000001,2011-08-21 13:43:00,19,2011-09-25 15:15:00,35.0,0
13437,4,2173.6,2011-09-01 18:20:00,8,2011-11-08 14:02:00,67.0,0
13439,1,283.71,2011-03-29 14:20:00,164,,,1
13441,1,296.64,2011-09-09 09:38:00,0,,,1
13448,4,1423.26,2011-05-05 11:53:00,127,2011-09-20 12:53:00,138.0,1
13450,4,1421.46,2011-08-07 10:24:00,33,2011-09-11 14:00:00,35.0,0
13451,4,2385.5,2011-08-05 16:43:00,35,2011-11-13 15:58:00,99.0,1
13452,2,590.0,2011-03-25 14:19:00,168,,,1
13453,2,356.97999999999996,2011-06-27 09:34:00,74,,,1
13455,1,692.94,2010-12-08 13:11:00,275,2011-11-15 11:21:00,341.0,1
13456,3,855.0600000000001,2011-07-07 13:52:00,64,2011-10-07 15:18:00,92.0,1
13458,10,7678.42,2011-09-01 12:46:00,8,2011-10-05 11:44:00,33.0,0
13461,2,884.2,2011-07-24 11:32:00,47,2011-11-01 09:01:00,99.0,1
13462,1,151.5,2011-04-01 11:20:00,161,,,1
13466,1,307.9,2011-06-08 16:39:00,93,,,1
13468,29,4739.02,2011-09-08 10:52:00,1,2011-09-26 09:59:00,17.0,0
13470,2,165.0,2011-09-01 14:57:00,8,,,1
13473,1,241.26,2011-01-11 08:45:00,241,2011-10-10 11:20:00,272.0,1
13474,1,226.84,2011-04-17 13:53:00,145,,,1
13475,4,1431.78,2011-06-01 13:52:00,100,,,1
13476,2,1238.47,2011-06-14 12:00:00,87,,,1
13477,4,899.55,2011-07-24 13:17:00,47,2011-10-13 09:55:00,80.0,0
13479,2,300.95,2011-05-23 10:45:00,109,,,1
13481,4,1361.33,2011-08-23 13:28:00,17,2011-10-25 09:07:00,62.0,0
13482,1,184.64,2011-04-21 17:03:00,141,,,1
13484,1,313.8,2011-04-12 16:30:00,150,,,1
13485,1,454.24,2011-04-20 13:58:00,142,,,1
13486,2,819.61,2011-08-03 13:10:00,37,2011-09-22 13:13:00,50.0,0
13487,2,408.8,2011-05-10 16:19:00,122,2011-10-13 12:07:00,155.0,1
13488,9,6596.38,2011-08-11 10:29:00,29,2011-09-13 12:52:00,33.0,0
13489,4,449.52,2011-08-26 13:16:00,14,,,1
13491,9,1088.45,2011-07-15 09:00:00,56,2011-10-19 08:32:00,95.0,1
13492,3,1269.84,2011-07-26 14:25:00,45,,,1
13493,2,618.63,2011-03-09 15:35:00,184,,,1
13494,1,316.26000000000005,2011-02-01 11:58:00,220,,,1
13495,3,1072.43,2011-04-21 15:15:00,141,2011-11-04 10:29:00,196.0,1
13496,1,501.01,2010-12-15 10:17:00,268,2011-11-29 10:58:00,349.0,1
13497,2,348.05,2011-03-02 09:04:00,191,,,1
13499,2,463.79,2011-04-28 14:59:00,134,2011-09-27 09:33:00,151.0,1
13500,1,326.4,2011-08-09 12:20:00,31,2011-11-03 17:48:00,86.0,0
13501,1,1340.32,2011-02-24 18:59:00,197,,,1
13502,2,189.16,2011-03-10 08:40:00,183,2011-11-23 10:39:00,258.0,1
13505,3,2583.12,2011-06-26 12:36:00,75,2011-09-28 11:56:00,93.0,1
13506,2,458.52,2011-01-27 13:53:00,225,,,1
13507,3,2022.79,2011-09-02 15:45:00,7,2011-12-06 13:13:00,94.0,1
13508,1,110.97,2011-04-10 11:58:00,152,,,1
13509,5,705.02,2011-09-01 08:25:00,8,2011-10-18 11:41:00,47.0,0
13510,2,897.81,2011-09-05 14:11:00,4,2011-10-25 13:51:00,49.0,0
13512,1,251.21,2011-03-24 10:03:00,169,,,1
13513,1,205.1,2011-08-05 11:50:00,35,,,1
13515,3,523.96,2011-08-14 13:21:00,26,2011-09-28 11:26:00,44.0,0
13516,1,146.0,2011-04-15 11:06:00,147,2011-09-28 12:28:00,166.0,1
13517,2,1612.18,2011-08-25 11:40:00,15,2011-10-11 11:43:00,47.0,0
13520,5,2947.98,2011-07-25 12:22:00,46,2011-10-12 10:20:00,78.0,0
13523,3,2369.24,2011-05-24 08:51:00,108,2011-10-24 10:29:00,153.0,1
13524,3,408.86,2011-08-30 12:45:00,10,2011-09-19 12:29:00,19.0,0
13525,1,282.88,2011-04-05 15:36:00,157,2011-11-25 12:01:00,233.0,1
13527,4,1362.52,2011-08-26 13:22:00,14,2011-09-11 12:09:00,15.0,0
13529,1,181.1,2011-05-19 11:50:00,113,2011-09-22 09:15:00,125.0,1
13531,2,483.8,2011-05-18 16:56:00,114,,,1
13533,3,269.09,2011-06-10 11:54:00,91,,,1
13534,18,4371.53,2011-08-24 10:36:00,16,2011-10-17 11:05:00,54.0,0
13538,6,990.75,2011-09-06 13:11:00,3,2011-10-27 16:34:00,51.0,0
13539,2,315.65,2011-04-13 13:45:00,149,2011-09-15 10:18:00,154.0,1
13544,1,113.01,2011-04-13 12:09:00,149,2011-10-31 11:57:00,200.0,1
13546,1,182.26,2011-05-23 12:14:00,109,2011-10-17 14:51:00,147.0,1
13548,2,678.16,2011-09-04 14:50:00,5,,,1
13549,5,762.05,2011-07-20 13:21:00,51,2011-10-06 16:28:00,78.0,0
13551,1,91.80000000000001,2011-01-24 14:46:00,228,,,1
13552,9,2762.91,2011-08-08 11:28:00,32,2011-09-14 11:53:00,37.0,0
13555,2,1590.05,2011-05-22 11:24:00,110,2011-09-27 12:26:00,128.0,1
13557,1,240.68,2011-03-04 12:14:00,189,2011-11-11 15:24:00,252.0,1
13561,1,141.85999999999999,2011-05-08 12:39:00,124,,,1
13562,2,1209.73,2011-07-21 15:12:00,50,2011-09-19 10:51:00,59.0,0
13563,1,310.88,2011-07-22 17:21:00,49,2011-09-16 14:45:00,55.0,0
13564,3,1724.67,2011-07-18 14:33:00,53,,,1
13565,1,110.17999999999999,2011-01-09 14:28:00,243,2011-11-20 14:33:00,315.0,1
13568,1,187.05,2011-06-19 14:42:00,82,,,1
13569,1,109.82000000000001,2010-12-07 12:29:00,276,2011-11-22 13:07:00,350.0,1
13570,1,239.49,2011-04-10 13:36:00,152,,,1
13571,7,1083.83,2011-09-08 11:27:00,1,2011-10-02 12:30:00,24.0,0
13572,1,1384.25,2011-05-18 11:59:00,114,,,1
13573,1,31.770000000000003,2011-03-31 14:47:00,162,2011-10-20 14:33:00,202.0,1
13575,2,218.75,2011-07-29 11:28:00,42,2011-09-30 09:20:00,62.0,0
13576,13,4840.9400000000005,2011-09-04 12:07:00,5,2011-09-29 15:32:00,25.0,0
13577,3,1193.8,2011-09-08 11:44:00,1,2011-11-14 15:19:00,67.0,0
13579,1,164.70000000000002,2010-12-05 16:10:00,278,2011-11-25 08:41:00,354.0,1
13581,1,118.0,2011-02-03 14:41:00,218,,,1
13583,1,781.03,2011-07-07 10:40:00,64,,,1
13584,1,142.4,2011-02-06 12:49:00,215,,,1
13588,4,1420.72,2011-09-01 11:15:00,8,2011-09-14 09:21:00,12.0,0
13589,1,147.0,2011-06-13 12:44:00,88,2011-11-25 12:10:00,164.0,1
13590,4,1116.38,2011-07-12 10:46:00,59,2011-10-19 12:16:00,99.0,1
13591,2,776.23,2011-05-19 13:58:00,113,2011-10-06 12:26:00,139.0,1
13592,3,205.51,2011-05-18 09:13:00,114,2011-11-04 09:49:00,170.0,1
13593,5,2011.88,2011-08-23 13:35:00,17,,,1
13599,8,2313.84,2011-07-06 12:18:00,65,2011-09-16 09:24:00,71.0,0
13600,1,219.52,2011-01-31 15:27:00,221,,,1
13601,1,373.2,2011-05-12 16:52:00,120,2011-10-25 17:31:00,166.0,1
13606,2,246.63,2011-04-10 12:52:00,152,2011-11-10 17:46:00,214.0,1
13610,5,764.76,2011-08-21 14:42:00,19,2011-10-16 15:44:00,56.0,0
